Measurement Timestamp,Station Name,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
2020-12-02 01:00:00,Oak Street Weather Station,0.1,-2.3,59,0.0,0.0,74.7,0,330,2.4,4.0,1001.4,2,357.0,12.0,12/02/2020 1:00 AM,OakStreetWeatherStation202012020100
2020-12-02 01:00:00,Foster Weather Station,-1.5,-2.9,56,0.0,0.0,28.8,0,0,3.3,0.0,1000.0,2,350.0,15.2,12/02/2020 1:00 AM,FosterWeatherStation202012020100
2020-12-02 02:00:00,Foster Weather Station,-1.5,-2.9,56,0.0,0.0,28.8,0,0,3.3,0.0,1000.3,3,350.0,14.8,12/02/2020 2:00 AM,FosterWeatherStation202012020200
2020-12-02 02:00:00,Oak Street Weather Station,0.1,-2.4,58,0.0,0.0,74.7,0,245,1.4,2.8,1001.9,2,357.0,11.9,12/02/2020 2:00 AM,OakStreetWeatherStation202012020200
2020-12-02 02:00:00,63rd Street Weather Station,-1.1,-2.9,67,0.0,0.0,28.8,0,277,1.8,2.5,1001.2,5,350.0,11.8,12/02/2020 2:00 AM,63rdStreetWeatherStation202012020200
2020-12-02 03:00:00,Foster Weather Station,-1.67,-3.2,57,0.0,0.0,28.8,0,0,3.3,0.0,1000.7,2,350.0,15.2,12/02/2020 3:00 AM,FosterWeatherStation202012020300
2020-12-02 03:00:00,Oak Street Weather Station,-0.1,-2.4,59,0.0,0.0,74.7,0,260,2.3,4.2,1002.2,2,357.0,12.1,12/02/2020 3:00 AM,OakStreetWeatherStation202012020300
2020-12-02 03:00:00,63rd Street Weather Station,-1.5,-3.2,68,0.0,0.0,28.8,0,284,2.0,2.8,1001.4,5,350.0,11.8,12/02/2020 3:00 AM,63rdStreetWeatherStation202012020300
2020-12-02 04:00:00,Foster Weather Station,-1.89,-3.3,57,0.0,0.0,28.8,0,0,3.3,0.0,1001.4,2,350.0,15.1,12/02/2020 4:00 AM,FosterWeatherStation202012020400
2020-12-02 04:00:00,63rd Street Weather Station,-1.8,-3.3,70,0.0,0.0,28.8,0,272,2.4,3.9,1002.2,5,350.0,11.8,12/02/2020 4:00 AM,63rdStreetWeatherStation202012020400
2020-12-02 04:00:00,Oak Street Weather Station,-0.3,-2.6,60,0.0,0.0,74.7,0,267,2.7,3.7,1002.9,2,357.0,12.0,12/02/2020 4:00 AM,OakStreetWeatherStation202012020400
2020-12-02 05:00:00,Oak Street Weather Station,-0.8,-2.9,62,0.0,0.0,74.7,0,258,2.2,4.7,1003.6,2,357.0,11.9,12/02/2020 5:00 AM,OakStreetWeatherStation202012020500
2020-12-02 05:00:00,Foster Weather Station,-2.17,-3.6,58,0.0,0.0,28.8,0,0,3.3,0.0,1002.0,1,350.0,15.2,12/02/2020 5:00 AM,FosterWeatherStation202012020500
2020-12-02 05:00:00,63rd Street Weather Station,-2.1,-3.6,70,0.0,0.0,28.8,0,283,2.5,4.0,1002.8,5,350.0,11.8,12/02/2020 5:00 AM,63rdStreetWeatherStation202012020500
2020-12-02 06:00:00,Foster Weather Station,-2.5,-3.4,59,0.0,0.0,28.8,0,0,3.3,0.0,1002.7,1,350.0,15.2,12/02/2020 6:00 AM,FosterWeatherStation202012020600
2020-12-02 06:00:00,63rd Street Weather Station,-1.7,-3.4,68,0.0,0.0,28.8,0,292,2.0,3.3,1003.3,5,350.0,11.8,12/02/2020 6:00 AM,63rdStreetWeatherStation202012020600
2020-12-02 06:00:00,Oak Street Weather Station,-0.3,-2.6,59,0.0,0.0,74.7,0,282,2.2,3.6,1004.0,2,357.0,11.9,12/02/2020 6:00 AM,OakStreetWeatherStation202012020600
2020-12-02 07:00:00,63rd Street Weather Station,-2.2,-3.7,70,0.0,0.0,28.8,0,276,3.2,4.6,1003.8,10,350.0,11.8,12/02/2020 7:00 AM,63rdStreetWeatherStation202012020700
2020-12-02 07:00:00,Foster Weather Station,-2.5,-3.7,59,0.0,0.0,28.8,0,0,3.3,0.0,1003.0,6,350.0,15.2,12/02/2020 7:00 AM,FosterWeatherStation202012020700
2020-12-02 07:00:00,Oak Street Weather Station,-0.6,-2.8,61,0.0,0.0,74.7,0,271,2.0,5.0,1004.4,7,357.0,11.9,12/02/2020 7:00 AM,OakStreetWeatherStation202012020700
2020-12-02 08:00:00,63rd Street Weather Station,-1.8,-3.4,69,0.0,0.0,28.8,0,282,3.2,4.9,1004.5,82,351.0,11.9,12/02/2020 8:00 AM,63rdStreetWeatherStation202012020800
2020-12-02 08:00:00,Oak Street Weather Station,-0.4,-2.7,61,0.0,0.0,74.7,0,273,1.9,4.1,1005.2,28,357.0,11.9,12/02/2020 8:00 AM,OakStreetWeatherStation202012020800
2020-12-02 08:00:00,Foster Weather Station,-1.78,-3.4,57,0.0,0.0,28.8,0,0,3.3,0.0,1003.7,109,351.0,15.1,12/02/2020 8:00 AM,FosterWeatherStation202012020800
2020-12-02 09:00:00,Oak Street Weather Station,0.5,-2.0,57,0.0,0.0,74.7,0,284,2.7,5.1,1005.5,34,356.0,12.0,12/02/2020 9:00 AM,OakStreetWeatherStation202012020900
2020-12-02 09:00:00,Foster Weather Station,-0.17,-1.7,51,0.0,0.0,28.8,0,0,3.3,0.0,1004.1,236,350.0,15.2,12/02/2020 9:00 AM,FosterWeatherStation202012020900
2020-12-02 09:00:00,63rd Street Weather Station,0.6,-1.7,61,0.0,0.0,28.8,0,303,1.9,3.9,1005.0,232,350.0,11.7,12/02/2020 9:00 AM,63rdStreetWeatherStation202012020900
2020-12-02 11:00:00,Oak Street Weather Station,4.4,0.3,42,0.0,0.0,74.7,0,256,1.6,3.3,1005.7,314,357.0,11.9,12/02/2020 11:00 AM,OakStreetWeatherStation202012021100
2020-12-02 12:00:00,Oak Street Weather Station,5.9,0.8,34,0.0,0.0,74.7,0,263,1.7,3.7,1005.4,32,357.0,12.0,12/02/2020 12:00 PM,OakStreetWeatherStation202012021200
2020-12-02 14:00:00,63rd Street Weather Station,8.5,2.3,29,0.0,0.0,28.8,0,265,2.4,3.4,1003.9,271,350.0,11.8,12/02/2020 2:00 PM,63rdStreetWeatherStation202012021400
2020-12-02 14:00:00,Oak Street Weather Station,8.7,2.0,24,0.0,0.0,74.7,0,19,1.3,2.0,1004.4,27,357.0,12.0,12/02/2020 2:00 PM,OakStreetWeatherStation202012021400
2020-12-02 15:00:00,63rd Street Weather Station,8.8,2.7,30,0.0,0.0,28.8,0,275,3.6,5.7,1003.9,155,350.0,11.8,12/02/2020 3:00 PM,63rdStreetWeatherStation202012021500
2020-12-02 16:00:00,Oak Street Weather Station,8.8,1.9,23,0.0,0.0,74.7,0,2,1.3,1.7,1004.0,9,357.0,12.0,12/02/2020 4:00 PM,OakStreetWeatherStation202012021600
2020-12-02 16:00:00,63rd Street Weather Station,7.9,2.2,33,0.0,0.0,28.8,0,265,2.2,3.5,1003.5,20,350.0,11.9,12/02/2020 4:00 PM,63rdStreetWeatherStation202012021600
2020-12-02 17:00:00,63rd Street Weather Station,6.6,1.7,38,0.0,0.0,28.8,0,255,2.5,3.9,1003.2,3,350.0,11.9,12/02/2020 5:00 PM,63rdStreetWeatherStation202012021700
2020-12-02 17:00:00,Foster Weather Station,6.89,1.7,23,0.0,0.0,28.8,0,0,3.3,0.0,1002.4,1,350.0,15.2,12/02/2020 5:00 PM,FosterWeatherStation202012021700
2020-12-02 17:00:00,Oak Street Weather Station,7.9,2.4,34,0.0,0.0,74.7,0,287,1.3,3.6,1003.6,1,357.0,12.0,12/02/2020 5:00 PM,OakStreetWeatherStation202012021700
2020-12-02 18:00:00,63rd Street Weather Station,5.6,1.5,46,0.0,0.0,28.8,0,255,3.9,5.1,1003.3,3,350.0,11.8,12/02/2020 6:00 PM,63rdStreetWeatherStation202012021800
2020-12-02 18:00:00,Foster Weather Station,5.89,1.5,28,0.0,0.0,28.8,0,0,3.3,0.0,1002.0,2,350.0,15.2,12/02/2020 6:00 PM,FosterWeatherStation202012021800
2020-12-02 18:00:00,Oak Street Weather Station,7.4,1.8,33,0.0,0.0,74.7,0,280,2.3,5.8,1003.5,1,357.0,12.0,12/02/2020 6:00 PM,OakStreetWeatherStation202012021800
2020-12-02 19:00:00,Foster Weather Station,4.89,1.1,34,0.0,0.0,28.8,0,0,3.3,0.0,1001.7,2,350.0,15.1,12/02/2020 7:00 PM,FosterWeatherStation202012021900
2020-12-02 19:00:00,63rd Street Weather Station,4.7,1.1,51,0.0,0.0,28.8,0,253,2.8,3.7,1002.8,4,350.0,11.8,12/02/2020 7:00 PM,63rdStreetWeatherStation202012021900
2020-12-02 19:00:00,Oak Street Weather Station,6.3,1.7,41,0.0,0.0,74.7,0,277,3.3,6.7,1003.2,1,357.0,12.0,12/02/2020 7:00 PM,OakStreetWeatherStation202012021900
2020-12-02 20:00:00,63rd Street Weather Station,3.7,0.6,55,0.0,0.0,28.8,0,259,4.4,7.1,1002.9,4,350.0,11.8,12/02/2020 8:00 PM,63rdStreetWeatherStation202012022000
2020-12-02 20:00:00,Foster Weather Station,4.0,0.6,42,0.0,0.0,28.8,0,0,3.3,0.0,1001.7,2,350.0,15.2,12/02/2020 8:00 PM,FosterWeatherStation202012022000
2020-12-02 20:00:00,Oak Street Weather Station,5.2,1.3,47,0.0,0.0,74.7,0,282,2.5,6.2,1003.2,1,357.0,11.9,12/02/2020 8:00 PM,OakStreetWeatherStation202012022000
2020-12-02 21:00:00,Oak Street Weather Station,4.7,0.9,48,0.0,0.0,74.7,0,289,2.9,6.9,1003.3,1,357.0,12.0,12/02/2020 9:00 PM,OakStreetWeatherStation202012022100
2020-12-02 21:00:00,Foster Weather Station,3.5,0.3,46,0.0,0.0,28.8,0,0,3.3,0.0,1001.7,3,350.0,14.8,12/02/2020 9:00 PM,FosterWeatherStation202012022100
2020-12-02 21:00:00,63rd Street Weather Station,3.2,0.3,56,0.0,0.0,28.8,0,261,4.1,7.3,1003.0,4,350.0,11.8,12/02/2020 9:00 PM,63rdStreetWeatherStation202012022100
2020-12-02 22:00:00,Oak Street Weather Station,4.2,0.5,48,0.0,0.0,74.7,0,273,3.2,7.8,1003.0,1,357.0,12.0,12/02/2020 10:00 PM,OakStreetWeatherStation202012022200
2020-12-02 22:00:00,63rd Street Weather Station,2.9,-0.2,54,0.0,0.0,28.8,0,263,4.1,6.7,1002.6,4,350.0,11.9,12/02/2020 10:00 PM,63rdStreetWeatherStation202012022200
2020-12-02 22:00:00,Foster Weather Station,2.89,22.2,46,0.0,0.0,3.5,0,0,3.3,0.0,1001.7,2,351.0,15.2,12/02/2020 10:00 PM,FosterWeatherStation202012022200
2020-12-02 23:00:00,63rd Street Weather Station,2.4,-0.6,54,0.0,0.0,28.8,0,250,3.9,5.0,1001.9,4,350.0,11.7,12/02/2020 11:00 PM,63rdStreetWeatherStation202012022300
2020-12-02 23:00:00,Oak Street Weather Station,4.1,0.2,45,0.0,0.0,74.7,0,296,2.7,5.6,1001.9,1,357.0,12.0,12/02/2020 11:00 PM,OakStreetWeatherStation202012022300
2020-12-03 00:00:00,Foster Weather Station,1.78,-0.9,48,0.0,0.0,28.8,0,0,3.3,0.0,1000.7,4,350.0,14.8,12/03/2020 12:00 AM,FosterWeatherStation202012032400
2020-12-03 00:00:00,63rd Street Weather Station,2.3,-0.9,52,0.0,0.0,28.8,0,260,3.4,5.1,1001.5,4,350.0,11.9,12/03/2020 12:00 AM,63rdStreetWeatherStation202012032400
2020-12-03 01:00:00,Foster Weather Station,1.28,-1.3,48,0.0,0.0,28.8,0,0,3.3,0.0,1000.0,2,350.0,15.2,12/03/2020 1:00 AM,FosterWeatherStation202012030100
2020-12-03 01:00:00,63rd Street Weather Station,1.3,-1.3,58,0.0,0.0,28.8,0,262,3.2,4.1,1001.2,4,350.0,11.8,12/03/2020 1:00 AM,63rdStreetWeatherStation202012030100
2020-12-03 01:00:00,Oak Street Weather Station,3.0,-0.6,47,0.0,0.0,74.7,0,306,2.3,5.4,1001.3,1,356.0,11.9,12/03/2020 1:00 AM,OakStreetWeatherStation202012030100
2020-12-03 02:00:00,Foster Weather Station,1.17,-1.5,49,0.0,0.0,28.8,0,0,3.3,0.0,999.7,2,350.0,15.2,12/03/2020 2:00 AM,FosterWeatherStation202012030200
2020-12-03 02:00:00,Oak Street Weather Station,2.5,-0.7,51,0.0,0.0,74.7,0,277,2.9,5.5,1001.2,2,357.0,11.8,12/03/2020 2:00 AM,OakStreetWeatherStation202012030200
2020-12-03 02:00:00,63rd Street Weather Station,0.9,-1.5,59,0.0,0.0,28.8,0,252,3.6,4.7,1000.9,4,350.0,11.8,12/03/2020 2:00 AM,63rdStreetWeatherStation202012030200
2020-12-03 03:00:00,63rd Street Weather Station,0.8,-1.7,60,0.0,0.0,28.8,0,256,3.8,5.2,1000.2,4,350.0,11.8,12/03/2020 3:00 AM,63rdStreetWeatherStation202012030300
2020-12-03 03:00:00,Foster Weather Station,1.0,-1.7,49,0.0,0.0,28.8,0,0,3.3,0.0,999.0,2,350.0,15.2,12/03/2020 3:00 AM,FosterWeatherStation202012030300
2020-12-03 03:00:00,Oak Street Weather Station,2.7,-0.7,50,0.0,0.0,74.7,0,273,3.8,6.0,1000.3,1,357.0,11.9,12/03/2020 3:00 AM,OakStreetWeatherStation202012030300
2020-12-03 04:00:00,Oak Street Weather Station,2.3,-0.9,52,0.0,0.0,74.7,0,270,3.1,5.6,999.6,2,357.0,12.0,12/03/2020 4:00 AM,OakStreetWeatherStation202012030400
2020-12-03 04:00:00,Foster Weather Station,1.0,-1.7,49,0.0,0.0,28.8,0,0,3.3,0.0,998.3,2,350.0,15.2,12/03/2020 4:00 AM,FosterWeatherStation202012030400
2020-12-03 04:00:00,63rd Street Weather Station,0.7,-1.7,60,0.0,0.0,28.8,0,260,3.5,6.4,999.6,4,350.0,11.8,12/03/2020 4:00 AM,63rdStreetWeatherStation202012030400
2020-12-03 05:00:00,63rd Street Weather Station,0.4,-1.9,60,0.0,0.0,28.8,0,246,4.1,5.8,999.4,4,350.0,11.8,12/03/2020 5:00 AM,63rdStreetWeatherStation202012030500
2020-12-03 05:00:00,Foster Weather Station,0.28,-1.9,51,0.0,0.0,28.8,0,0,3.3,0.0,999.0,2,350.0,15.2,12/03/2020 5:00 AM,FosterWeatherStation202012030500
2020-12-03 05:00:00,Oak Street Weather Station,2.0,-1.0,52,0.0,0.0,74.7,0,295,3.1,5.7,999.9,1,357.0,12.0,12/03/2020 5:00 AM,OakStreetWeatherStation202012030500
2020-12-03 06:00:00,Oak Street Weather Station,2.1,-1.0,53,0.0,0.0,74.7,0,286,2.4,6.6,999.6,2,357.0,12.0,12/03/2020 6:00 AM,OakStreetWeatherStation202012030600
2020-12-03 06:00:00,Foster Weather Station,0.39,-2.2,52,0.0,0.0,28.8,0,0,3.3,0.0,998.3,4,349.0,14.8,12/03/2020 6:00 AM,FosterWeatherStation202012030600
2020-12-03 06:00:00,63rd Street Weather Station,0.1,-2.2,62,0.0,0.0,28.8,0,259,2.9,4.3,999.7,4,349.0,11.8,12/03/2020 6:00 AM,63rdStreetWeatherStation202012030600
2020-12-03 07:00:00,Oak Street Weather Station,1.4,-1.4,56,0.0,0.0,74.7,0,281,1.7,4.2,1000.2,5,357.0,12.0,12/03/2020 7:00 AM,OakStreetWeatherStation202012030700
2020-12-03 07:00:00,Foster Weather Station,0.17,-2.3,53,0.0,0.0,28.8,0,0,3.3,0.0,999.0,6,350.0,15.2,12/03/2020 7:00 AM,FosterWeatherStation202012030700
2020-12-03 07:00:00,63rd Street Weather Station,-0.1,-2.3,63,0.0,0.0,28.8,0,260,3.5,5.6,999.8,8,350.0,11.9,12/03/2020 7:00 AM,63rdStreetWeatherStation202012030700
2020-12-03 08:00:00,Foster Weather Station,0.17,-2.4,55,0.0,0.0,28.8,0,0,3.3,0.0,998.6,80,350.0,14.8,12/03/2020 8:00 AM,FosterWeatherStation202012030800
2020-12-03 08:00:00,63rd Street Weather Station,-0.3,-2.4,63,0.0,0.0,28.8,0,256,4.7,6.6,1000.0,76,350.0,11.9,12/03/2020 8:00 AM,63rdStreetWeatherStation202012030800
2020-12-03 08:00:00,Oak Street Weather Station,1.5,-1.1,58,0.0,0.0,74.7,0,271,3.1,8.0,1000.2,26,357.0,12.0,12/03/2020 8:00 AM,OakStreetWeatherStation202012030800
2020-12-03 09:00:00,Foster Weather Station,1.0,-1.1,55,0.0,0.0,28.8,0,0,3.3,0.0,998.6,242,351.0,14.8,12/03/2020 9:00 AM,FosterWeatherStation202012030900
2020-12-03 09:00:00,Oak Street Weather Station,1.5,-1.0,59,0.0,0.0,74.7,0,315,1.5,4.1,999.9,48,357.0,12.0,12/03/2020 9:00 AM,OakStreetWeatherStation202012030900
2020-12-03 10:00:00,Oak Street Weather Station,3.4,0.4,56,0.0,0.0,74.7,0,298,1.6,5.4,999.4,271,357.0,11.8,12/03/2020 10:00 AM,OakStreetWeatherStation202012031000
2020-12-03 11:00:00,Oak Street Weather Station,4.4,1.1,53,0.0,0.0,74.7,0,279,1.4,4.3,998.2,312,357.0,12.0,12/03/2020 11:00 AM,OakStreetWeatherStation202012031100
2020-12-03 12:00:00,Oak Street Weather Station,6.1,2.2,49,0.0,0.0,74.7,0,280,1.8,3.9,997.3,61,357.0,11.9,12/03/2020 12:00 PM,OakStreetWeatherStation202012031200
2020-12-03 13:00:00,63rd Street Weather Station,8.1,3.7,47,0.0,0.0,28.8,0,261,4.5,6.2,996.0,245,350.0,11.8,12/03/2020 1:00 PM,63rdStreetWeatherStation202012031300
2020-12-03 14:00:00,Oak Street Weather Station,8.7,3.9,45,0.0,0.0,74.7,0,16,1.7,3.5,996.3,64,357.0,12.0,12/03/2020 2:00 PM,OakStreetWeatherStation202012031400
2020-12-03 14:00:00,Foster Weather Station,6.78,4.0,44,0.0,0.0,28.8,0,0,3.3,0.0,994.9,198,350.0,15.1,12/03/2020 2:00 PM,FosterWeatherStation202012031400
2020-12-03 14:00:00,63rd Street Weather Station,8.8,4.0,44,0.0,0.0,28.8,0,262,5.2,9.0,996.0,231,350.0,11.8,12/03/2020 2:00 PM,63rdStreetWeatherStation202012031400
2020-12-03 15:00:00,Oak Street Weather Station,8.3,3.8,47,0.0,0.0,74.7,0,290,1.9,3.8,995.8,24,357.0,11.9,12/03/2020 3:00 PM,OakStreetWeatherStation202012031500
2020-12-03 15:00:00,Foster Weather Station,6.89,3.6,44,0.0,0.0,28.8,0,0,3.3,0.0,994.6,170,350.0,15.2,12/03/2020 3:00 PM,FosterWeatherStation202012031500
2020-12-03 16:00:00,Oak Street Weather Station,7.2,3.1,48,0.0,0.0,74.7,0,302,1.4,3.2,995.9,10,357.0,12.0,12/03/2020 4:00 PM,OakStreetWeatherStation202012031600
2020-12-03 16:00:00,Foster Weather Station,5.78,3.1,49,0.0,0.0,28.8,0,0,3.3,0.0,994.6,16,350.0,15.2,12/03/2020 4:00 PM,FosterWeatherStation202012031600
2020-12-03 17:00:00,Oak Street Weather Station,6.5,2.9,53,0.0,0.0,74.7,0,277,2.8,5.2,995.7,1,357.0,12.0,12/03/2020 5:00 PM,OakStreetWeatherStation202012031700
2020-12-03 17:00:00,Foster Weather Station,5.28,2.7,50,0.0,0.0,28.8,0,0,3.3,0.0,994.2,2,350.0,15.2,12/03/2020 5:00 PM,FosterWeatherStation202012031700
2020-12-03 17:00:00,63rd Street Weather Station,5.9,2.7,57,0.0,0.0,28.8,0,257,4.5,7.0,995.7,3,350.0,11.8,12/03/2020 5:00 PM,63rdStreetWeatherStation202012031700
2020-12-03 18:00:00,63rd Street Weather Station,5.4,2.4,58,0.0,0.0,28.8,0,248,4.3,7.1,995.0,3,350.0,11.8,12/03/2020 6:00 PM,63rdStreetWeatherStation202012031800
2020-12-03 18:00:00,Oak Street Weather Station,6.1,2.6,55,0.0,0.0,74.7,0,272,2.7,6.5,995.2,1,357.0,12.0,12/03/2020 6:00 PM,OakStreetWeatherStation202012031800
2020-12-03 18:00:00,Foster Weather Station,4.89,2.4,53,0.0,0.0,28.8,0,0,3.3,0.0,993.9,2,350.0,15.2,12/03/2020 6:00 PM,FosterWeatherStation202012031800
2020-12-03 19:00:00,Oak Street Weather Station,5.8,2.2,52,0.0,0.0,74.7,0,306,1.6,5.3,995.0,1,357.0,12.0,12/03/2020 7:00 PM,OakStreetWeatherStation202012031900
2020-12-03 19:00:00,Foster Weather Station,4.78,2.0,52,0.0,0.0,28.8,0,0,3.3,0.0,993.6,2,350.0,15.2,12/03/2020 7:00 PM,FosterWeatherStation202012031900
2020-12-03 19:00:00,63rd Street Weather Station,4.9,2.0,60,0.0,0.0,28.8,0,259,3.1,7.0,994.8,4,350.0,11.8,12/03/2020 7:00 PM,63rdStreetWeatherStation202012031900
2020-12-03 20:00:00,63rd Street Weather Station,4.4,1.5,59,0.0,0.0,28.8,0,256,3.9,6.0,994.7,4,351.0,11.7,12/03/2020 8:00 PM,63rdStreetWeatherStation202012032000
2020-12-03 20:00:00,Oak Street Weather Station,5.3,2.0,55,0.0,0.0,74.7,0,288,1.8,5.8,995.0,1,357.0,12.0,12/03/2020 8:00 PM,OakStreetWeatherStation202012032000
2020-12-03 20:00:00,Foster Weather Station,4.17,1.5,53,0.0,0.0,28.8,0,0,3.3,0.0,993.6,2,351.0,15.2,12/03/2020 8:00 PM,FosterWeatherStation202012032000
2020-12-03 21:00:00,63rd Street Weather Station,4.2,1.0,55,0.0,0.0,28.8,0,261,4.7,9.4,994.3,4,350.0,11.8,12/03/2020 9:00 PM,63rdStreetWeatherStation202012032100
2020-12-03 21:00:00,Foster Weather Station,3.5,1.0,57,0.0,0.0,28.8,0,0,3.3,0.0,992.9,4,350.0,14.8,12/03/2020 9:00 PM,FosterWeatherStation202012032100
2020-12-03 21:00:00,Oak Street Weather Station,4.9,1.7,56,0.0,0.0,74.7,0,272,3.2,7.6,994.1,1,357.0,11.9,12/03/2020 9:00 PM,OakStreetWeatherStation202012032100
2020-12-03 22:00:00,Foster Weather Station,3.28,1.1,54,0.0,0.0,28.8,0,0,3.3,0.0,992.9,4,350.0,14.8,12/03/2020 10:00 PM,FosterWeatherStation202012032200
2020-12-03 22:00:00,Oak Street Weather Station,4.5,1.3,55,0.0,0.0,74.7,0,303,3.6,8.0,994.2,1,357.0,12.0,12/03/2020 10:00 PM,OakStreetWeatherStation202012032200
2020-12-03 23:00:00,Foster Weather Station,3.06,0.7,54,0.0,0.0,28.8,0,0,3.3,0.0,992.6,2,350.0,15.2,12/03/2020 11:00 PM,FosterWeatherStation202012032300
2020-12-03 23:00:00,Oak Street Weather Station,4.5,1.2,54,0.0,0.0,74.7,0,291,3.0,6.5,993.9,1,357.0,12.0,12/03/2020 11:00 PM,OakStreetWeatherStation202012032300
2020-12-03 23:00:00,63rd Street Weather Station,3.4,0.7,61,0.0,0.0,28.8,0,261,4.9,7.2,994.1,4,350.0,11.8,12/03/2020 11:00 PM,63rdStreetWeatherStation202012032300
2020-12-04 00:00:00,63rd Street Weather Station,3.6,1.0,62,0.0,0.0,28.8,0,259,5.6,9.2,993.3,4,350.0,11.8,12/04/2020 12:00 AM,63rdStreetWeatherStation202012042400
2020-12-04 00:00:00,Foster Weather Station,3.0,1.0,54,0.0,0.0,28.8,0,0,3.3,0.0,991.9,2,350.0,15.2,12/04/2020 12:00 AM,FosterWeatherStation202012042400
2020-12-04 01:00:00,63rd Street Weather Station,3.3,0.9,65,0.0,0.0,28.8,0,255,4.7,7.9,992.8,4,350.0,11.8,12/04/2020 1:00 AM,63rdStreetWeatherStation202012040100
2020-12-04 01:00:00,Foster Weather Station,2.78,0.9,55,0.0,0.0,28.8,0,0,3.3,0.0,991.2,2,350.0,15.2,12/04/2020 1:00 AM,FosterWeatherStation202012040100
2020-12-04 01:00:00,Oak Street Weather Station,4.2,1.1,56,0.0,0.0,74.7,0,271,4.1,9.0,992.4,1,357.0,12.1,12/04/2020 1:00 AM,OakStreetWeatherStation202012040100
2020-12-04 02:00:00,63rd Street Weather Station,3.1,0.9,67,0.0,0.0,28.8,0,259,5.6,8.8,992.1,4,350.0,11.9,12/04/2020 2:00 AM,63rdStreetWeatherStation202012040200
2020-12-04 02:00:00,Oak Street Weather Station,4.1,1.2,59,0.0,0.0,74.7,0,279,4.7,9.6,991.8,1,357.0,12.0,12/04/2020 2:00 AM,OakStreetWeatherStation202012040200
2020-12-04 02:00:00,Foster Weather Station,3.28,0.9,54,0.0,0.0,28.8,0,0,3.3,0.0,990.9,2,350.0,15.2,12/04/2020 2:00 AM,FosterWeatherStation202012040200
2020-12-04 03:00:00,63rd Street Weather Station,3.1,1.0,68,0.0,0.0,28.8,0,260,5.1,9.2,991.7,4,350.0,11.9,12/04/2020 3:00 AM,63rdStreetWeatherStation202012040300
2020-12-04 03:00:00,Oak Street Weather Station,3.6,1.0,62,0.0,0.0,74.7,0,282,3.1,7.5,991.7,1,357.0,12.0,12/04/2020 3:00 AM,OakStreetWeatherStation202012040300
2020-12-04 03:00:00,Foster Weather Station,3.06,1.0,57,0.0,0.0,28.8,0,0,3.3,0.0,990.2,3,350.0,15.2,12/04/2020 3:00 AM,FosterWeatherStation202012040300
2020-12-04 04:00:00,63rd Street Weather Station,2.7,0.8,70,0.0,0.0,28.8,0,257,5.0,6.9,991.2,4,350.0,11.9,12/04/2020 4:00 AM,63rdStreetWeatherStation202012040400
2020-12-04 04:00:00,Foster Weather Station,2.89,0.8,58,0.0,0.0,28.8,0,0,3.3,0.0,989.8,4,350.0,14.8,12/04/2020 4:00 AM,FosterWeatherStation202012040400
2020-12-04 04:00:00,Oak Street Weather Station,3.4,0.9,64,0.0,0.0,74.7,0,278,3.4,7.4,991.1,1,357.0,11.9,12/04/2020 4:00 AM,OakStreetWeatherStation202012040400
2020-12-04 05:00:00,Oak Street Weather Station,2.6,0.5,68,0.0,0.0,74.7,0,279,3.8,7.4,990.9,1,357.0,11.9,12/04/2020 5:00 AM,OakStreetWeatherStation202012040500
2020-12-04 05:00:00,63rd Street Weather Station,2.4,0.6,72,0.0,0.0,28.8,0,255,4.4,6.5,990.7,4,350.0,11.9,12/04/2020 5:00 AM,63rdStreetWeatherStation202012040500
2020-12-04 05:00:00,Foster Weather Station,2.17,0.6,61,0.0,0.0,28.8,0,0,3.3,0.0,989.8,2,350.0,15.2,12/04/2020 5:00 AM,FosterWeatherStation202012040500
2020-12-04 06:00:00,63rd Street Weather Station,1.9,0.2,74,0.0,0.0,28.8,0,261,4.1,6.5,990.9,4,350.0,11.8,12/04/2020 6:00 AM,63rdStreetWeatherStation202012040600
2020-12-04 06:00:00,Foster Weather Station,1.89,0.2,61,0.0,0.0,28.8,0,0,3.3,0.0,989.5,5,350.0,14.7,12/04/2020 6:00 AM,FosterWeatherStation202012040600
2020-12-04 06:00:00,Oak Street Weather Station,2.5,0.4,67,0.0,0.0,74.7,0,266,3.2,8.0,990.9,1,357.0,11.9,12/04/2020 6:00 AM,OakStreetWeatherStation202012040600
2020-12-04 07:00:00,Oak Street Weather Station,2.6,0.4,66,0.0,0.0,74.7,0,271,3.3,7.5,990.7,5,357.0,12.0,12/04/2020 7:00 AM,OakStreetWeatherStation202012040700
2020-12-04 07:00:00,63rd Street Weather Station,1.7,0.1,74,0.0,0.0,28.8,0,245,4.0,6.8,990.7,7,350.0,11.6,12/04/2020 7:00 AM,63rdStreetWeatherStation202012040700
2020-12-04 07:00:00,Foster Weather Station,1.06,0.1,64,0.0,0.0,28.8,0,0,3.3,0.0,989.2,5,350.0,15.2,12/04/2020 7:00 AM,FosterWeatherStation202012040700
